video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
3991.0,2026-09-07 20:23:02,@MexiHoney17,,Next :beaming_face_with_smiling_eyes:,neutral,vader,Jimbo & John Calle,>> You lost the court case cuz I don't know. >> I hadn't started the hormones yet. Yeah. >> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing.,true
3991.0,2026-09-07 20:23:02,@someguy9566,,dude holding epstines list... :grinning_squinting_face:,neutral,vader,Jimbo & John Calle,>> You lost the court case cuz I don't know. >> I hadn't started the hormones yet. Yeah. >> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing.,true
3999.0,2026-09-07 20:23:10,@TheSupercorky,,What did you play Jimbo?,positive,vader,Jimbo & John Calle,>> I hadn't started the hormones yet. Yeah. >> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table.,true
4000.0,2026-09-07 20:23:11,@S.D.L-m1j,,:face-green-smiling::face-purple-crying:,neutral,vader,Jimbo & John Calle,>> I hadn't started the hormones yet. Yeah. >> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table.,true
4002.0,2026-09-07 20:23:13,@HollywoodStar2026,,"JFC Jimbo, you're on stage with 2 chairs",neutral,vader,Jimbo & John Calle,>> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell,true
4002.0,2026-09-07 20:23:13,@ineverlutes,,they all have manifestos,neutral,vader,Jimbo & John Calle,>> Holy [ __ ] Where? I swear I was going to get into trans sports. >> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell,true
4006.0,2026-09-07 20:23:17,@BrianKirk-wi6kd,,Jimbo has court in the morning,neutral,vader,Jimbo & John Calle,>> Everyone's paying attention now. I can't believe I asked them to pay attention to this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible.,true
4012.0,2026-09-07 20:23:23,@TheSupercorky,,#snow,neutral,vader,Jimbo & John Calle,this. This is embarrassing. >> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah.,true
4014.0,2026-09-07 20:23:25,@alisonwayland6057,,yikes,neutral,vader,Jimbo & John Calle,>> You brought a lot to the table for us. >> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah.,true
4016.0,2026-09-07 20:23:27,@nevergiveup9321,,@avery to close to 9/11 to make that kinda statement ,neutral,vader,Jimbo & John Calle,>> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah.,true
4016.0,2026-09-07 20:23:27,@ineverlutes,,jimbo plays tight end in the bathroom ,positive,vader,Jimbo & John Calle,>> Thank you. I I I always have a lot on my table. >> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah.,true
4019.0,2026-09-07 20:23:30,@R_Eve_volution,,St. Jimbo ,neutral,vader,Jimbo & John Calle,">> Me and John are so similar. Can I tell you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah. All right, let's get started.",true
4025.0,2026-09-07 20:23:36,@juanhartman1081,,I got here just in time to watch Jimbo BOMB!? ,negative,vader,Jimbo & John Calle,"you how similar we are? We both were named after a white man from the Bible. >> There's a white guy in the Bible named Jimbo. >> Yeah. All right, let's get started. >> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's",true
4029.0,2026-09-07 20:23:40,@HollywoodStar2026,,uh no white guys in the bible,negative,vader,Jimbo & John Calle,"Jimbo. >> Yeah. All right, let's get started. >> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's >> If you want a visualization of that, just find Mr. E tonight.",true
4031.0,2026-09-07 20:23:42,@MexiHoney17,,:face-red-droopy-eyes:,neutral,vader,Jimbo & John Calle,"All right, let's get started. >> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's >> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on",true
4036.0,2026-09-07 20:23:47,@TheFonz545,,Jimbo goes to KFC and orders beans,neutral,vader,Jimbo & John Calle,"All right, let's get started. >> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's >> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo?",true
4039.0,2026-09-07 20:23:50,@Conrad2311,,JIMBO JIMBO JIMBO ,neutral,vader,Jimbo & John Calle,"All right, let's get started. >> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's >> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn?",true
4041.0,2026-09-07 20:23:52,@MrFunkadeIic,,JimBOMB,neutral,vader,Jimbo & John Calle,">> Oh, Jimbo and the technicolor dream coke. The dream's dead. There's no code. He's poor homeless. It's >> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for",true
4048.0,2026-09-07 20:23:59,@juanhartman1081,,Pearl Harbor was FUNNIER than this ….,positive,vader,Jimbo & John Calle,">> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me.",true
4048.0,2026-09-07 20:23:59,@ineverlutes,,BOMBO,neutral,vader,Jimbo & John Calle,">> If you want a visualization of that, just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me.",true
4049.0,2026-09-07 20:24:00,@alisonwayland6057,,kinda walked into that,neutral,vader,Jimbo & John Calle,"just find Mr. E tonight. >> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me.",true
4052.0,2026-09-07 20:24:03,@Pinkskinnedgoblin,,The Roman’s who killed Jesus  ,neutral,vader,Jimbo & John Calle,">> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me. >> I don't know how you do it. The bravery.",true
4052.0,2026-09-07 20:24:03,@pijinFPS,,the short big,neutral,vader,Jimbo & John Calle,">> I like how John just called me out on gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me. >> I don't know how you do it. The bravery.",true
4053.0,2026-09-07 20:24:04,@S.D.L-m1j,,At least he's not named Jumbo:grinning_squinting_face:,neutral,vader,Jimbo & John Calle,"gambling and then like that. We do. You gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me. >> I don't know how you do it. The bravery.",true
4055.0,2026-09-07 20:24:06,@ineverlutes,,:bomb::bomb::bomb:,neutral,vader,Jimbo & John Calle,"gamble, Jimbo? You watch porn? >> Who' you vote for? He definitely knows how to use an incognito tab. That's for sure. >> Yeah. >> Wait, I I just learned that people open their browsers not incognito and it bothered me. >> I don't know how you do it. The bravery.",true
4067.0,2026-09-07 20:24:18,@ineverlutes,,Jewbo,neutral,vader,Jimbo & John Calle,"their browsers not incognito and it bothered me. >> I don't know how you do it. The bravery. I don't know. I would I would not want to see John search history. Not cuz it's like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's",true
4069.0,2026-09-07 20:24:20,@CarlCramer88,,I hope everyone who’s drinking tonight leaves his place and gets a DUI,positive,vader,Jimbo & John Calle,"bothered me. >> I don't know how you do it. The bravery. I don't know. I would I would not want to see John search history. Not cuz it's like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's >> Yeah. It's like a car accident. Yeah,",true
4074.0,2026-09-07 20:24:25,@MichaelBrogans-q3e,,jimbo obviously gambles with his fashion choices,neutral,vader,Jimbo & John Calle,"I don't know. I would I would not want to see John search history. Not cuz it's like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's >> Yeah. It's like a car accident. Yeah, >> he Googles car accidents. He has a sick fetish.",true
4076.0,2026-09-07 20:24:27,@TheFonz545,,gumbo,neutral,vader,Jimbo & John Calle,"I don't know. I would I would not want to see John search history. Not cuz it's like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's >> Yeah. It's like a car accident. Yeah, >> he Googles car accidents. He has a sick fetish. >> What else is in that book? Give us Give",true
4078.0,2026-09-07 20:24:29,@radiostarkilla21,,Jumbo has never opened a brassiere ,neutral,vader,Jimbo & John Calle,"to see John search history. Not cuz it's like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's >> Yeah. It's like a car accident. Yeah, >> he Googles car accidents. He has a sick fetish. >> What else is in that book? Give us Give us",true
4081.0,2026-09-07 20:24:32,@juanhartman1081,,Jimbo the male Bimbo ,neutral,vader,Jimbo & John Calle,"like anything bad, but >> it would just it would just show me a side of you that I couldn't unsee. It's like this haircut. It's >> Yeah. It's like a car accident. Yeah, >> he Googles car accidents. He has a sick fetish. >> What else is in that book? Give us Give us >> You want another? >> I do.",true
4093.0,2026-09-07 20:24:44,@HollywoodStar2026,,oy the audience is goooone,neutral,vader,Jimbo & John Calle,">> he Googles car accidents. He has a sick fetish. >> What else is in that book? Give us Give us >> You want another? >> I do. >> All right. Put it on my back, guys. >> Lindsay Clancy might not have did it. >> [ __ ] >> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think",true
4099.0,2026-09-07 20:24:50,@MrFunkadeIic,,This is painful,negative,vader,Jimbo & John Calle,">> You want another? >> I do. >> All right. Put it on my back, guys. >> Lindsay Clancy might not have did it. >> [ __ ] >> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think that I >> I stand with the uh the 10 out of 11",true
4102.0,2026-09-07 20:24:53,@S.D.L-m1j,,You can do it Jimbo  :grinning_squinting_face:,neutral,vader,Jimbo & John Calle,">> All right. Put it on my back, guys. >> Lindsay Clancy might not have did it. >> [ __ ] >> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think that I >> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority,",true
4103.0,2026-09-07 20:24:54,@TheSupercorky,,What?,neutral,vader,Jimbo & John Calle,">> All right. Put it on my back, guys. >> Lindsay Clancy might not have did it. >> [ __ ] >> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think that I >> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right?",true
4104.0,2026-09-07 20:24:55,@Batmite2112,,ouch,neutral,vader,Jimbo & John Calle,">> All right. Put it on my back, guys. >> Lindsay Clancy might not have did it. >> [ __ ] >> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think that I >> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right? >> Are you on the minority there?",true
4111.0,2026-09-07 20:25:02,@BrianSV1985,,Its like they don't plan their jokes!,positive,vader,Jimbo & John Calle,">> Okay. So, uh I lowkey am a supporter. That's that's that's why. Um, I think that I >> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right? >> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh",true
4118.0,2026-09-07 20:25:09,@freeaudiobooks7469,,clown,neutral,vader,Jimbo & John Calle,"I >> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right? >> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night.",true
4119.0,2026-09-07 20:25:10,@TheSupercorky,,Free Clancy,positive,vader,Jimbo & John Calle,">> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right? >> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't",true
4120.0,2026-09-07 20:25:11,@ineverlutes,,what are we doing ,neutral,vader,Jimbo & John Calle,">> I stand with the uh the 10 out of 11 jurors. I feel like that's a majority, right? >> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't",true
4121.0,2026-09-07 20:25:12,@juanhartman1081,,Is tonight UNFUNNY night or what’s the theme?! ,neutral,vader,Jimbo & John Calle,"jurors. I feel like that's a majority, right? >> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't",true
4124.0,2026-09-07 20:25:15,@nevergiveup9321,,Haha ,positive,vader,Jimbo & John Calle,">> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to",true
4126.0,2026-09-07 20:25:17,@EricNelson1236,,ole jimmy boa at it again,neutral,vader,Jimbo & John Calle,">> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that",true
4126.0,2026-09-07 20:25:17,@CarlCramer88,,What jokes are there to plan?,positive,vader,Jimbo & John Calle,">> Are you on the minority there? >> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that",true
4128.0,2026-09-07 20:25:19,@ineverlutes,,jimbo speak your TRUTH,positive,vader,Jimbo & John Calle,">> Oh, I you know I really uh I in that sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that Lindsay Clansancy supporters are really",true
4132.0,2026-09-07 20:25:23,@TheSupercorky,,Jimbo!,neutral,vader,Jimbo & John Calle,"sense I'd like to be a minority. Uh okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that Lindsay Clansancy supporters are really no different than Andrew Tate supporters.",true
4134.0,2026-09-07 20:25:25,@TheFonz545,,gay Steve hand jobs is funny,positive,vader,Jimbo & John Calle,"okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that Lindsay Clansancy supporters are really no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair",true
4136.0,2026-09-07 20:25:27,@freeaudiobooks7469,,hang Clancy,neutral,vader,Jimbo & John Calle,"okay, that was that was my second racist joke of the night. Someone with melon cure me. I don't know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that Lindsay Clansancy supporters are really no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair",true
4143.0,2026-09-07 20:25:34,@Pinkskinnedgoblin,,With a J. Cole shirt on lol ,positive,vader,Jimbo & John Calle,know. It's terrible. >> I realized I realized after getting to know Jimbo a little bit better that Lindsay Clansancy supporters are really no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in,true
4146.0,2026-09-07 20:25:37,@avery42069,,Jimbo is the least racist sounding name we’re surprised ,positive,vader,Jimbo & John Calle,know Jimbo a little bit better that Lindsay Clansancy supporters are really no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was,true
4147.0,2026-09-07 20:25:38,@CarlCramer88,,Can we just point the camera to the floor?,neutral,vader,Jimbo & John Calle,Lindsay Clansancy supporters are really no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and,true
4150.0,2026-09-07 20:25:41,@S.D.L-m1j,,:ring_buoy::ring_buoy::ring_buoy:,neutral,vader,Jimbo & John Calle,no different than Andrew Tate supporters. >> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white,true
4152.0,2026-09-07 20:25:43,@adawg1111,,is this the headliner,neutral,vader,Jimbo & John Calle,>> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record.,true
4152.0,2026-09-07 20:25:43,@juanhartman1081,,What was his first actual joke? Jimbo hasn’t been funny yet…,negative,vader,Jimbo & John Calle,>> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record.,true
4155.0,2026-09-07 20:25:46,@TheSupercorky,,Here we go again,neutral,vader,Jimbo & John Calle,>> Uh she uh ended up in a wheelchair somehow. I think that's what the case is about. >> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None.,true
4160.0,2026-09-07 20:25:51,@ineverlutes,,GHOST RECON,negative,vader,Jimbo & John Calle,>> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use.,true
4160.0,2026-09-07 20:25:51,@Alkemystikal-c7r,,Most comics didn’t know who they were going on with until we got here to sign up,neutral,vader,Jimbo & John Calle,>> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use.,true
4161.0,2026-09-07 20:25:52,@MichaelBrogans-q3e,,why this dude doesn't know what racism or jokes are?,positive,vader,Jimbo & John Calle,">> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on",true
4162.0,2026-09-07 20:25:53,@BrianSV1985,,fucking knock knock jokes would be better!!,positive,vader,Jimbo & John Calle,">> I really only know Tom Clancy. I used to play Rainbow 6 games with people in other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure.",true
4166.0,2026-09-07 20:25:57,@joshuabutterwick3156,,this guy smokes cigarettes while reading the Bible,neutral,vader,Jimbo & John Calle,"other states and murder people. That was what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler",true
4167.0,2026-09-07 20:25:58,@chadocho5141,,Tell a black joke ,positive,vader,Jimbo & John Calle,"what raised me. Grand Theft Auto and Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler",true
4169.0,2026-09-07 20:26:00,@z28diablo,,The jury was going to give her the chair but she beat them to it.,neutral,vader,Jimbo & John Calle,"Rainbow 6. This is who I am. A white man. I'm on no list for the record. None. >> None. >> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler apologized to in Billy Madison.",true
4178.0,2026-09-07 20:26:09,@TheFonz545,,rainbow six sounds gay bro,neutral,vader,Jimbo & John Calle,">> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school",true
4178.0,2026-09-07 20:26:09,@HollywoodStar2026,,Lindsay Clancy killed her children. Start the jokes...,positive,vader,Jimbo & John Calle,">> No. >> Surprising. It's all that incognito use. >> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school",true
4183.0,2026-09-07 20:26:14,@freeaudiobooks7469,,this is horrid.,negative,vader,Jimbo & John Calle,">> After this set, he's going to put me on his though, for sure. >> You look like the guy that Adam Sandler apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so",true
4186.0,2026-09-07 20:26:17,@QUINNHAMELIN,,I think they win a prize if no one laughs,positive,vader,Jimbo & John Calle,">> You look like the guy that Adam Sandler apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes.",true
4188.0,2026-09-07 20:26:19,@juanhartman1081,,"Yo on the real though, i got Chino’s hot sauce in and the family LOVES IT!!!! ",positive,vader,Jimbo & John Calle,">> You look like the guy that Adam Sandler apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes.",true
4190.0,2026-09-07 20:26:21,@nevergiveup9321,,@z :clapping_hands: ,neutral,vader,Jimbo & John Calle,"apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would",true
4191.0,2026-09-07 20:26:22,@CarlCramer88,,Why don’t Chinese kids believe in Santa Claus? Because they make the toys.,neutral,vader,Jimbo & John Calle,"apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would",true
4193.0,2026-09-07 20:26:24,@TheSupercorky,,Jimbo!,neutral,vader,Jimbo & John Calle,"apologized to in Billy Madison. Oh, Vani. I like that. >> John doesn't Does John give off school shooter vibes or is it just me? Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or",true
4201.0,2026-09-07 20:26:32,@HollywoodStar2026,,"This act is not gonna get the chicks, lads",neutral,vader,Jimbo & John Calle,"Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk.",true
4201.0,2026-09-07 20:26:32,@Pinkskinnedgoblin,,Yeah thanks to that one sensible man in the jury. ,positive,vader,Jimbo & John Calle,"Yeah, >> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk.",true
4202.0,2026-09-07 20:26:33,@EricNelson1236,,she liked black ppl,positive,vader,Jimbo & John Calle,">> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two",true
4202.0,2026-09-07 20:26:33,@yerlambt,, is this real,neutral,vader,Jimbo & John Calle,">> but he's really politically drawn, so it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two",true
4206.0,2026-09-07 20:26:37,@S.D.L-m1j,,Carl:grinning_squinting_face:,neutral,vader,Jimbo & John Calle,it's like President shooter vibes. >> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two minutes of this. Should we just be the heroes of the night and not make you do,true
4207.0,2026-09-07 20:26:38,@TheSupercorky,,Uh,neutral,vader,Jimbo & John Calle,>> Is that the joke that he's trans? Yes. >> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two minutes of this. Should we just be the heroes of the night and not make you do,true
4208.0,2026-09-07 20:26:39,@chadocho5141,,I’d get Lindsay Clancy pregnant again ,neutral,vader,Jimbo & John Calle,">> Am I proud of it? No. >> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two minutes of this. Should we just be the heroes of the night and not make you do two more minutes of couples? Guys, my",true
4210.0,2026-09-07 20:26:41,@TheFonz545,,office shooter vibes,neutral,vader,Jimbo & John Calle,">> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two minutes of this. Should we just be the heroes of the night and not make you do two more minutes of couples? Guys, my",true
4211.0,2026-09-07 20:26:42,@MikeHawk-j1z,,Never trust a fart. ,negative,vader,Jimbo & John Calle,">> Wouldn't be presidential then. It would be CEO of another healthcare company. Or who's going to be the next Charlie Kirk? That seems like your alley. >> The next Charlie Kirk. >> It's a neck joke. Sorry. We have two minutes of this. Should we just be the heroes of the night and not make you do two more minutes of couples? Guys, my name is John Kai. This is Jimbo. Thank",true
