video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
4712.0,2026-09-21 20:27:25,@williamjohnson1302,,think she's just talkin an lonely,negative,vader,,"Air airdale doodle mix. And he's the best dog ever. But, and I'm on the spectrum. I have a little thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny.",true
4716.0,2026-09-21 20:27:29,@Zeroturn70,,Tiny ass?,negative,vader,,"and I'm on the spectrum. I have a little thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy",true
4717.0,2026-09-21 20:27:30,@rocjames1,,jimblow:face-green-smiling:,neutral,vader,,"and I'm on the spectrum. I have a little thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people",true
4717.0,2026-09-21 20:27:30,@moneymagic6119,,assburger sliders,neutral,vader,,"and I'm on the spectrum. I have a little thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people",true
4719.0,2026-09-21 20:27:32,@TANE-D-80,,make timer go faster,neutral,vader,,"thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing",true
4720.0,2026-09-21 20:27:33,@GregDouchette,,Waiting for her to start screaming like Sam Kinnison ,neutral,vader,,"thing, tiny ass burgers. So, I call myself um I identify as having sliders. So, sometimes I like skip the subject, you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing",true
4726.0,2026-09-21 20:27:39,@billyboing215,,jim blow ate it,negative,phrase_or_manual,,"you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and",true
4727.0,2026-09-21 20:27:40,@JimboTheComic,,I’m high and still shaking from nerves Alison hbu ,negative,vader,,"you know, all the like woo, different subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the",true
4729.0,2026-09-21 20:27:42,@DRFROGGENETICS,,Jimbow tell her get off the stage,neutral,vader,,"subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of",true
4730.0,2026-09-21 20:27:43,@goodviibes8573,,I only got $20 sorry dude ,negative,vader,,"subject coming up, change the subject, try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used",true
4732.0,2026-09-21 20:27:45,@henryOP8749,,This one saying she on the spectrum to get people to laugh at her is wild :rolling_on_the_floor_laughing: ,positive,vader,,"try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used",true
4733.0,2026-09-21 20:27:46,@Hackofalltrades-mh5fq,,busy thanks for asking,positive,vader,,"try to be funny. Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but",true
4736.0,2026-09-21 20:27:49,@TommyTheJarvis,,Is she going to address the butterfly wings lmao ,positive,vader,,"Um, so yeah, there's a lot of conspiracy theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is",true
4737.0,2026-09-21 20:27:50,@JimboTheComic,,I AYEEEETE,neutral,vader,,"theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is",true
4738.0,2026-09-21 20:27:51,@Mike-Alice-D-InWonderland,,aliens created us,positive,vader,,"theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is",true
4738.0,2026-09-21 20:27:51,@MODERN-CAVEMAN-420,,I'm surprised she doesnt own 10 cats,positive,vader,,"theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is",true
4738.0,2026-09-21 20:27:51,@S.D.L-m1j,,Ass burgers?,negative,vader,,"theories. Like back in the day, people used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is",true
4740.0,2026-09-21 20:27:53,@McMisfit,,air doodle is me friday nights,neutral,vader,,"used to think I was weird for believing in aliens. I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the",true
4744.0,2026-09-21 20:27:57,@Skin-E-Vadee-Vechee,,mercy laughing,positive,vader,,"I used to say, ""Yeah, there's at least four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't",true
4745.0,2026-09-21 20:27:58,@ineverlutes,,jimBOMB ATE,neutral,vader,,"four species of aliens on Earth, and there's the originals that were the terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like",true
4748.0,2026-09-21 20:28:01,@Donnieboy24,,God.. damn that chair is somethin else,negative,vader,,"terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the",true
4749.0,2026-09-21 20:28:02,@DeronJohnson70,,:alien::flying_saucer::alien_monster:,neutral,vader,,"terrarians, which are the lizards, of course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence,",true
4752.0,2026-09-21 20:28:05,@JimboTheComic,,She’s killed ten cats modern caveman ,neutral,vader,,"course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence.",true
4752.0,2026-09-21 20:28:05,@aliwritesfunny,,:alien::flying_saucer:,neutral,vader,,"course."" And back in the day, they used to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence.",true
4755.0,2026-09-21 20:28:08,@POOPURL,,Jimbo still a 50 year old unc wearing a snaoback ,neutral,vader,,"to tease me and think I was crazy, but hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not",true
4756.0,2026-09-21 20:28:09,@henryOP8749,,Ass burglar ,negative,vader,,"hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the",true
4757.0,2026-09-21 20:28:10,@z28diablo,,The chair looking around thinking someone ordered seafood,neutral,vader,,"hello. Um, they're reading the AI is reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the",true
4759.0,2026-09-21 20:28:12,@melissasejba1820,,crazy. YEs,positive,vader,,"reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a",true
4760.0,2026-09-21 20:28:13,@moneymagic6119,,:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,neutral,vader,,"reading these tablets and they're figuring it all out. And if you get the right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a",true
4763.0,2026-09-21 20:28:16,@rocjames1,,Sounds like animal abuse,negative,vader,,"right the right people that they haven't like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um",true
4765.0,2026-09-21 20:28:18,@aliwritesfunny,,Beeeeee Gooooood,neutral,vader,,"like [ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's",true
4767.0,2026-09-21 20:28:20,@Zeroturn70,,I like eating Asian ,positive,vader,,"[ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's",true
4769.0,2026-09-21 20:28:22,@goodviibes8573,,The chair did a great job ,positive,vader,,"[ __ ] it up already. I hope we get the honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways,",true
4771.0,2026-09-21 20:28:24,@JimboTheComic,,I’m not 50 poopurl come onnnnnn,neutral,vader,,"honest AI, the ancient intelligence, right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways,",true
4772.0,2026-09-21 20:28:25,@MODERN-CAVEMAN-420,,"Holy fuck, what's the average IQ in these Hawaiian islands?",negative,vader,,"right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways,",true
4772.0,2026-09-21 20:28:25,@Donnieboy24,,diablo :face_with_tears_of_joy:,neutral,vader,,"right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways,",true
4772.0,2026-09-21 20:28:25,@ineverlutes,,"holy shit, new chair :eyes::eyes:",negative,vader,,"right? Not the artificial intelligence. We want the agent intelligence. It's not going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways,",true
4776.0,2026-09-21 20:28:29,@S.D.L-m1j,,:disguised_face:,neutral,vader,,"going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways, yeah. And then um also, would you give a",true
4778.0,2026-09-21 20:28:31,@jackcarr3361,,The ai is reading the tablets. What did I miss?,negative,vader,,"going to destroy it all and tell us the truth. We need the truth. Um there's a lot of conspiracies that's happening for thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways, yeah. And then um also, would you give a 15-year-old that only had a year to live",true
4784.0,2026-09-21 20:28:37,@Reasonable6,,idiots,neutral,vader,,"thousands and thousands of years. Um starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways, yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little",true
4786.0,2026-09-21 20:28:39,@JimboTheComic,,I gotta get a new chair FUCK,negative,vader,,"starting with Paul from the Bible. He's the one that [ __ ] it all up from the beginning. Anyways, yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her",true
4790.0,2026-09-21 20:28:43,@williamjohnson1302,,she assaulted our beloved chair,neutral,vader,,"the one that [ __ ] it all up from the beginning. Anyways, yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah.",true
4794.0,2026-09-21 20:28:47,@ineverlutes,,@diablo oh hell no :face_with_tears_of_joy:,negative,vader,,"yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting",true
4795.0,2026-09-21 20:28:48,@Gloobus.q,,50lbs overweight jimbo,negative,vader,,"yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting",true
4796.0,2026-09-21 20:28:49,@billyboing215,,bring back jim blow,neutral,vader,,"yeah. And then um also, would you give a 15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll",true
4798.0,2026-09-21 20:28:51,@POOPURL,,The fuck is this ,negative,vader,,"15-year-old that only had a year to live some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll",true
4799.0,2026-09-21 20:28:52,@Reasonable6,,morons,negative,vader,,"some psilocybin mushrooms? Um, [ __ ] yeah, you would. And would you give an 82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens.",true
4804.0,2026-09-21 20:28:57,@henryOP8749,,Chairs not new Jim sat on it and stripped the old paint off :rolling_on_the_floor_laughing: ,neutral,vader,,"82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will",true
4804.0,2026-09-21 20:28:57,@z28diablo,,Modern Caeman 420 has to be Dumpster Dan,negative,vader,,"82year-old lady who's had some a little tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will",true
4807.0,2026-09-21 20:29:00,@DRFROGGENETICS,,yes Mushrooms are good for you,positive,vader,,"tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the",true
4808.0,2026-09-21 20:29:01,@rocjames1,,Janice Chaplin. stay back,neutral,vader,,"tiny bit of stroke, would you give her some psilocybin mushrooms? [ __ ] yeah. I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get",true
4813.0,2026-09-21 20:29:06,@aliwritesfunny,,:mushroom::mushroom::mushroom::mushroom::mushroom:,neutral,vader,,"I'm all about that psilocybin psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs",true
4815.0,2026-09-21 20:29:08,@billyboing215,,never thought I'd miss jim blow,positive,vader,,"psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the",true
4816.0,2026-09-21 20:29:09,@Reasonable6,,typical jew,neutral,vader,,"psychedelic therapy. So, we're waiting patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the",true
4818.0,2026-09-21 20:29:11,@TommyTheJarvis,,Bring back jomboooo,neutral,vader,,"patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being",true
4819.0,2026-09-21 20:29:12,@MODERN-CAVEMAN-420,,maybe this is why it's called comedy simulation.,positive,vader,,"patiently for mom to say okay and we'll see we'll let you know what happens. She's down for it. I think I told her to to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually",true
4824.0,2026-09-21 20:29:17,@DRFROGGENETICS,,they rebuild your nervous system,negative,vader,,"to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a",true
4824.0,2026-09-21 20:29:17,@kirsteneldridge4489,,Tainted chair ,neutral,vader,,"to smoke a little weed because that will help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a",true
4826.0,2026-09-21 20:29:19,@QUINNHAMELIN,,A drunk too no doubt,negative,vader,,"help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him,",true
4826.0,2026-09-21 20:29:19,@DeronJohnson70,,:cigarette::cigarette::cigarette::cigarette::cigarette:,neutral,vader,,"help expect her the lungs with the swallowing issue. You don't want to get pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him,",true
4830.0,2026-09-21 20:29:23,@williamjohnson1302,,I thought my mom was crazy. i need to reconsider that,negative,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good",true
4831.0,2026-09-21 20:29:24,@JimboTheComic,,Billy you don’t know the good times when you’re in um,negative,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good",true
4831.0,2026-09-21 20:29:24,@jackcarr3361,,Trip goes wrong she might have another stroke ,negative,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good",true
4831.0,2026-09-21 20:29:24,@trentderzerstorer1838,,Not Funny At All :thumbs_down:,negative,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good",true
4832.0,2026-09-21 20:29:25,@S.D.L-m1j,,Did she glide onto the stage with those wings:face-green-smiling:,neutral,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay.""",true
4832.0,2026-09-21 20:29:25,@ineverlutes,,Jaundice Joplin,neutral,vader,,"pneumonia. So, a little bit of cannabis will help her get that out of her lungs and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay.""",true
4835.0,2026-09-21 20:29:28,@Zeroturn70,,Debbie Downer is back,neutral,vader,,"and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing",true
4835.0,2026-09-21 20:29:28,@melissasejba1820,,where's the comedy,positive,vader,,"and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing",true
4835.0,2026-09-21 20:29:28,@5882mcnastynate,,Do these people not know they are supposed to tell jokes wtf ,negative,vader,,"and she'll be healthy. So, just keep the prayers up for mom to keep being healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing",true
4839.0,2026-09-21 20:29:32,@Reasonable6,,Massachusetts already has it,neutral,vader,,"healthy. And my my dad's actually starting a bank. Where was that joke? The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby.",true
4845.0,2026-09-21 20:29:38,@z28diablo,,"Chino, we need you to clean wipe the chair please sir",positive,vader,,"The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and",true
4845.0,2026-09-21 20:29:38,@goodviibes8573,,Call the cops that bitch rapped our fav comedian ,positive,vader,,"The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and",true
4845.0,2026-09-21 20:29:38,@Mike-Alice-D-InWonderland,,"I stew shrooms, they're horrible otherwise",negative,vader,,"The lady made a joke about her dad had a bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and",true
4846.0,2026-09-21 20:29:39,@moneymagic6119,,:mushroom: :hamsa:,neutral,vader,,"bank, but last time I talked to him, he's like, ""Yeah, I'm gonna be a bank. I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and",true
4850.0,2026-09-21 20:29:43,@billyboing215,,"remember when jim blow was on, good times",positive,vader,,"I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and down the coast doing the disco with a partner and everything and selling",true
4850.0,2026-09-21 20:29:43,@EricNelson1236,,"make sure they're not laced with glass,they will trip you out",positive,vader,,"I'm having my own bank."" I'm like, ""Good luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and down the coast doing the disco with a partner and everything and selling",true
4853.0,2026-09-21 20:29:46,@McMisfit,,"yeah smoking""s great for the lungs",positive,vader,,"luck with that, Dad. I hope it's okay."" But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and down the coast doing the disco with a partner and everything and selling cocaine and um so yeah I'm product of that",true
4858.0,2026-09-21 20:29:51,@zarnath1689,,She’s just trauma dumping ,negative,vader,,"But yeah, that's better than dealing cocaine like you did when I was a baby. It was what they call the disco mafia situation. I don't know. going up and down the coast doing the disco with a partner and everything and selling cocaine and um so yeah I'm product of that >> and then he came to Maui",true
